API,Unnamed: 1,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Mexico,            Liquefied Petroleum Gases (Mb/d),2,1,2,2,61,38,43,42,48,48,53,51,44,44,70.9287671232877,65.9835616438356,63.5081967213115,37.7424657534247,28.2082191780822,30.5095890410959,23.2131147540984,27.8465753424658,27.8465753424658,33.5671232876712,33.4754098360656,33.5671232876712,28.1945205479452,26.5342465753425,25.7650273224044,27.013698630137,25,21.3561643835616,25.1338797814208,25.0109589041096,26.2575342465753,,,
Mexico,            Other petroleum liquids (Mb/d),286,218,275,314,85,109,112,117,125,127,132,149,164,155,188.32602739726,173.734246575342,165.043715846995,189.347945205479,191.715068493151,180.857534246575,171.24043715847,173.167123287671,175.586301369863,202.454794520548,213.620218579235,215.287671232877,241.205479452055,243.12602739726,223.196721311475,216.079452054795,196,222.580821917808,221.010928961749,236.424657534247,242.076712328767,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,        Refined petroleum products (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Motor gasoline (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Jet fuel (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Kerosene (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Distillate fuel oil (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Residual fuel oil (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Liquefied Petroleum Gases (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia,            Other petroleum liquids (Mb/d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,        Refined petroleum products (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981304109589042,0.0578980821917808,0.158649863013699,0.217263387978142,0.409902465753424,0.412466849315069,0.37451397260274,0.354283835616438,0.354283835616438,0.0441643835616438,,,
Moldova,            Motor gasoline (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Moldova,            Jet fuel (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Moldova,            Kerosene (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Moldova,            Distillate fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204572273972603,1.11342465753425E-05,0.0613455780821918,0.0815718360655738,0.102270608219178,0.0818327452054795,0.0818254465753425,0.0613832,0.0613832,0.0204468493150685,,,
Moldova,            Residual fuel oil (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559852273972603,0.0372280109589041,0.0932465095890411,0.13013462295082,0.29714781369863,0.224194060273973,0.1872192,0.223455583561644,0.223455583561644,0.000560547945205479,,,
Moldova,            Liquefied Petroleum Gases (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132098630136986,7.79397260273973E-05,0.000213567123287671,0.000292469945355191,0.000551791780821918,0.000555243835616438,0.000504153424657534,0.000476920547945206,0.000476920547945206,5.94520547945205E-05,,,
Moldova,            Other petroleum liquids (Mb/d),,,,,,,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215558575342466,0.020580997260274,0.00384420821917808,0.00526445901639344,0.00993225205479452,0.1058848,0.10496517260274,0.0689681315068493,0.0689681315068493,0.0230975342465753,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mongolia,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,        Refined petroleum products (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Motor gasoline (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Jet fuel (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Kerosene (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Distillate fuel oil (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Residual fuel oil (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Liquefied Petroleum Gases (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
Montenegro,            Other petroleum liquids (Mb/d),,,,,,,,,,,,,,,,,,,,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrat,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Montserrat,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,        Refined petroleum products (Mb/d),,,,,,,85,88,103,114,116,113,126,128,133,125,122,120,122,145,138.596963934426,140.982656438356,127.960602739726,90.3544021917809,127.933639344262,144.083110136986,128.608451506849,124.493157260274,118.681276502732,96.2055846575342,135.282915068493,152.07088,157.252631693989,149.366965479452,139.448471232877,,,
Morocco,            Motor gasoline (Mb/d),,,,,,,0,8.5,8.5,8.9,9.2,8.2,9.4,9.3,9.6,8.5,8.2,9.6,9.7,9.4,8.92620218579235,8.01586301369863,8.81043835616438,3.08482191780822,5.98964480874317,8.69358904109589,8.71695890410959,8.62347945205479,9.41562841530055,7.31476712328767,7.66531506849315,9.69849315068493,9.48554644808743,8.62347945205479,7.73542465753425,,,
Morocco,            Jet fuel (Mb/d),,,,,,,4.4,4.2,4.7,4.6,5.4,4,4.5,4.8,5.2,5.2,5.1,5.2,5.9,6.1,6.11,5.88775342465753,2.97646575342466,2.34641095890411,3.77,5.73567123287671,5.12734246575342,6.344,5.67666666666667,5.58358904109589,8.90767123287671,12.0144931506849,19.0016666666667,23.0295890410959,19.6837808219178,,,
Morocco,            Kerosene (Mb/d),,,,,,,1,1.3,1,1,1,1,1,1,0.9,1,1,1.3,1.7,2,2.06978142076503,2.41430136986301,1.69424657534247,1.1012602739726,0.25344262295082,0.0423561643835616,0.0635342465753425,0,0,0,0,0,0,0,0,,,
Morocco,            Distillate fuel oil (Mb/d),,,,,,,24,27,39,43,37,37,42,39,44,41,41,49,46,52,47.3548499836066,49.3857421863014,47.5029091780822,31.3902525589041,45.9667884153005,46.9337356876712,41.5759104767123,40.8188998958904,37.9342987322404,30.5125284712329,46.1349474520548,49.1426142630137,50.599257284153,45.8106422246575,46.5240772876712,,,
Morocco,            Residual fuel oil (Mb/d),,,,,,,36,29,30,32,39,38,41,47,48,44,42,33,37,48,44.7943612131148,45.5994226520548,38.0990194520548,33.0235729972603,44.6772157377049,50.711322509589,44.8402284493151,39.8796671013699,35.552404852459,29.4850160876712,36.4950249863014,51.9622399890411,45.504259442623,41.7645786082192,31.9862516712329,,,
Morocco,            Liquefied Petroleum Gases (Mb/d),,,,,,,6.6,7.4,8.4,8.6,7.6,7.3,7.6,9.3,8.5,7.6,7.5,7.8,8.2,8.7,7.76143622404372,7.59471585205479,7.54540534246575,2.25094599452055,3.46839322404372,6.67724570410959,6.27504456986301,5.57032666849315,5.5477413989071,3.43471299726027,1.10375545205479,1.53950532054795,3.88818896721311,3.25202981917808,3.33402046575342,,,
Morocco,            Other petroleum liquids (Mb/d),,,,,,,12,11,12,16,18,17,21,18,16,17,17,14,15,20,21.5803329071038,22.084857939726,21.3321180821918,17.157137490411,23.8081545355191,25.2891897972603,22.0094323945205,23.2567841424658,24.5545364371585,19.8749709369863,34.9762008767123,27.7135341260274,28.7737128852459,26.8866463342466,30.1849163287671,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mozambique,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,        Refined petroleum products (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Motor gasoline (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Jet fuel (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Kerosene (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Distillate fuel oil (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Residual fuel oil (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Liquefied Petroleum Gases (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Namibia,            Other petroleum liquids (Mb/d),,,,,,,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nauru,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nepal,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,        Refined petroleum products (Mb/d),1082,900,828,910,1314,1175,1430,1444,1554,1567,1525,1557,1534,1580,1627.98630136986,1704.54246575343,1728.73770491803,1729.94520547945,1734.25753424658,1662.15616438356,1747.1393442623,1784.26849315069,1723.25479452055,1806.64657534247,1829.7349726776,1867.1397260274,1776.62739726027,1226.67671232877,1237.30601092896,1239.21095890411,1248,1230.87671232877,1220.91803278688,1186.21369863014,1213.95616438356,,,
Netherlands,            Motor gasoline (Mb/d),171,152,173,182,229,229,293,295,285,295,313,315,295,343,333.161643835616,343.901369863014,343.540983606557,327.07397260274,345.246575342466,305.383561643836,329.29781420765,333.906849315068,365.016438356164,364.161643835616,358.756830601093,329.528767123288,319.339726027397,161.682191780822,162.855191256831,164.484931506849,173,152.654794520548,163.040983606557,147.328767123288,147.86301369863,,,
Netherlands,            Jet fuel (Mb/d),72,64,58,63,79,76,84,83,102,114,107,102,107,107,118.832876712328,129.490410958904,136.117486338798,127.915068493151,136.895890410959,150.367123287671,153.032786885246,143.652054794521,133.309589041096,143.975342465753,149.311475409836,150.904109589041,149.246575342466,142.095890410959,132.084699453552,119.298630136986,136,151.660273972603,140.806010928962,138.643835616438,149.846575342466,,,
Netherlands,            Kerosene (Mb/d),9,8,6,10,12,11,13,11,13,11,9.4,7.2,5,5.6,4.23287671232877,4.62191780821918,4.50273224043716,5.07123287671233,4.12054794520548,4.23561643835616,8.13661202185792,8.91780821917808,10.4493150684932,10.7287671232877,8.11748633879781,10.1232876712329,7.94520547945205,9.28219178082192,7.27868852459016,8.05479452054795,6.2,8.3972602739726,12.5928961748634,8.83287671232877,8.27397260273973,,,
Netherlands,            Distillate fuel oil (Mb/d),348,284,271,272,328,307,404,366,376,355,320,359,373,383,391.739726027397,418.887671232877,435.245901639344,433.312328767123,434.356164383562,443.161643835616,448.273224043716,453.060273972603,400.221917808219,424.852054794521,412.360655737705,431.679452054795,402.367123287671,397.408219178082,420.527322404372,420.704109589041,436,420.191780821918,415.068306010929,412.586301369863,424.630136986301,,,
Netherlands,            Residual fuel oil (Mb/d),292,237,182,227,272,228,249,244,253,249,236,256,259,263,223.808219178082,227.553424657534,234.789617486339,234.021917808219,255.331506849315,196.928767123288,197.625683060109,190.515068493151,224.550684931507,218.827397260274,230.401639344262,218.553424657534,214.72602739726,168.312328767123,152.398907103825,150.13698630137,173,149.780821917808,153.245901639344,149.016438356164,150.191780821918,,,
Netherlands,            Liquefied Petroleum Gases (Mb/d),2.1,2,2,2,81,61,69,75,73,83,86,81,86,87,98.8739726027397,100.586301369863,119.153005464481,121.306849315068,116.032876712329,123.021917808219,116.808743169399,126.32602739726,148.194520547945,151.942465753425,160.622950819672,145.52602739726,129.320547945205,41.6657534246575,41.6147540983607,43.8849315068493,45,49.1315068493151,49.1584699453552,47.8575342465753,51.8328767123288,,,
Netherlands,            Other petroleum liquids (Mb/d),188,153,136,154,314,264,319,370,453,460,455,436,409,392,457.336986301371,479.501369863014,455.387978142076,481.243835616439,442.27397260274,439.057534246576,493.964480874317,527.890410958904,441.512328767123,492.15890410959,510.16393442623,580.824657534247,553.682191780822,306.230136986301,320.546448087432,332.646575342466,278,299.060273972603,287.005464480874,281.94794520548,281.317808219178,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands Antilles,        Refined petroleum products (Mb/d),,,,,,,184,174,190,194,200,205,237,259,258,267,266,260,279,243,232.516522404372,260.506921643836,215.674202739726,199.800469041096,231.389543169399,245.109963835617,227.459767671233,238.710658630137,223.26927431694,204.73773369863,92.2832460273972,180.689571506849,180.241060821918,188.456291506849,200.36392109589,,,
Netherlands Antilles,            Motor gasoline (Mb/d),,,,,,,19,20,20,21,22,26,38,41,42,42,42,42,42,29,47.3112021857923,51.951205479452,42.8369589041096,38.770602739726,47.3578142076503,50.7359726027397,41.6217260273973,46.4359178082192,43.6521584699453,39.3782191780822,18.0415342465753,35.3118630136986,36.7841643835616,40.009205479452,44.1690410958904,,,
Netherlands Antilles,            Jet fuel (Mb/d),,,,,,,13,15,16,16,17,16,17,18,18,18,18,18,20,19,18.6116666666667,19.2492602739726,15.2082191780822,16.4683287671233,16.8133333333333,18.7278356164384,17.7067123287671,17.0114794520548,16.64,15.2082191780822,6.97405479452055,13.6656712328767,14.2305479452055,12.9269863013699,15.0344109589041,,,
Netherlands Antilles,            Kerosene (Mb/d),,,,,,,0.4,0.8,0.4,0.4,0.4,0.4,0.6,0.7,0.8,0.8,0.8,2.4,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Netherlands Antilles,            Distillate fuel oil (Mb/d),,,,,,,36,45,45,48,49,47,43,43,45,45,45,45,57,55,42.5626382131148,45.4845632383562,39.6918867671233,39.6275190575343,51.653022579235,50.3868077643836,50.7513039068493,48.0760428821918,45.9443571639344,42.0606329150685,18.9027878739726,37.0281726520548,38.5814014684931,35.0267073479452,40.7312986465753,,,
Netherlands Antilles,            Residual fuel oil (Mb/d),,,,,,,57,50,55,62,67,76,89,95,95,95,95,95,99,76,67.2401876393443,84.1570093479452,70.4869375890411,62.986833139726,60.9844082622951,69.6562713534247,66.5127975780822,77.0378987178082,74.8928187213115,76.2782655452055,28.8695887232877,56.5586827068493,58.870305139726,71.5829589369863,66.4973271123288,,,
Netherlands Antilles,            Liquefied Petroleum Gases (Mb/d),,,,,,,2.7,2.5,2.5,2.7,3.3,2.8,1.9,2.2,2.3,2.3,2.4,2.4,2.5,3.4,3.07038006010929,3.05205225753425,1.656906,1.82622244383562,1.64263346448087,2.96776393972603,2.75331912876712,2.95914949041096,2.42405206010929,2.18245780273973,0.918747994520548,1.80049623561644,1.86345411506849,1.74738979178082,2.01766586849315,,,
Netherlands Antilles,            Other petroleum liquids (Mb/d),,,,,,,56,40,51,44,41,37,47,59,55,64,64,55,56,58,53.7204476393443,56.6128310465753,45.7932943013699,40.1209628931507,52.9383313224044,52.6353125589041,48.1139087013699,47.1901702794521,39.7158879016393,29.6299390794521,18.5765323945205,36.3246856657534,29.911187769863,27.1630436493151,31.9141774136986,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,        Refined petroleum products (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Motor gasoline (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Jet fuel (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Kerosene (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Distillate fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Residual fuel oil (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Liquefied Petroleum Gases (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
New Caledonia,            Other petroleum liquids (Mb/d),,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,        Refined petroleum products (Mb/d),64,59,48,51,53,32,57,77,88,98,101,97,94,105,107.923287671233,100.643835616438,96.8524590163935,105.191780821918,109.147945205479,103.430136986301,107.360655737705,106.342465753425,113.131506849315,110.424657534247,108.874316939891,111.057534246575,108.235616438356,103.764383561644,108.456284153005,106.772602739726,109,115.235616438356,117.871584699453,113.304109589041,110.887671232877,,,
New Zealand,            Motor gasoline (Mb/d),30,29,27,29,30,16,36,32,36,39,41,37,34,42,39.6849315068493,37.4821917808219,34.327868852459,36.2246575342466,37.1123287671233,32.0602739726027,33.3251366120219,35.1479452054795,35.7534246575342,35.5698630136986,37.9644808743169,38.5150684931507,34.6054794520548,33.2767123287671,34.5874316939891,32.9260273972603,32,31.2465753424658,31.5846994535519,31.1972602739726,30.3835616438356,,,
New Zealand,            Jet fuel (Mb/d),0,0,0,0,0,0,0.4,10,14,17,17,16,15,16,17.6684931506849,16.2547945205479,16.3825136612022,17.9479452054795,17.5561643835616,18.186301369863,18.1803278688525,17.7534246575342,18.9013698630137,18.0986301369863,20.1256830601093,19.0356164383562,19.7698630136986,18.1643835616438,18.983606557377,18.813698630137,21,22.4630136986301,22.6612021857923,21.0520547945205,20.8767123287671,,,
